# intensity: 1
# background: 0
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
         0.007837465         0.0002496821            0.9758786          0.009762336    0.314779887667756   0.0555002339870469
         0.007913675         0.0002521282            0.9591093          0.009109261    0.311865294647449   0.0549653170619083
         0.007991383         0.0002546229            0.9691142           0.00883987    0.308379987944425   0.0543307125578858
         0.008070631         0.0002571676            0.9586545          0.008466278    0.304255612151114   0.0535864671022499
         0.008151468         0.0002597639            0.9758449          0.008346895    0.299450144821767   0.0527280836375009
         0.008233939         0.0002624134            0.9670862          0.008079984    0.293962958245957   0.0517590746480387
         0.008318097         0.0002651177            0.9740386          0.007888896    0.287841661708043   0.0506918311965779
         0.008403993         0.0002678786            0.9825765          0.007712542    0.281177392130818   0.0495462790296002
         0.008491681         0.0002706978            0.9829767          0.007495029    0.274086114114358   0.0483460606111371
         0.008581219         0.0002735773            0.9844896          0.007335819    0.266684328857678   0.0471139304736279
         0.008672665         0.0002765189             1.002887          0.007249822    0.259076272424605    0.045869285879167
          0.00876608         0.0002795247             1.017101          0.007175866     0.25131870264586   0.0446228645827448
          0.00886153         0.0002825969             1.028075          0.007108455    0.243463948479928    0.043383511573197
         0.008959082         0.0002857378             1.004129          0.006897826    0.235538688203978   0.0421553936576454
         0.009058805         0.0002889495            0.9802877          0.006690643    0.227556380259848   0.0409401566182169
         0.009160774         0.0002922346            0.9677325           0.00644698    0.219526181618743   0.0397385844144811
         0.009265064         0.0002955957            0.9996167           0.00635986    0.211468403955841   0.0385531249408394
         0.009371756         0.0002990353             1.019708           0.00620594    0.203383957297188   0.0373828851800376
         0.009480934         0.0003025564             1.008151          0.005948203    0.195281377096612   0.0362281404145751
         0.009592685         0.0003061618             1.002861          0.005750142    0.187176421762541   0.0350900319279622
         0.009707103         0.0003098546            0.9313886          0.005340439    0.179064751666226   0.0339669329338236
         0.009824282         0.0003136381            0.8589581          0.004956239    0.170964948212002   0.0328601773094155
         0.009944326         0.0003175157            0.7620742          0.004506611    0.162888130271037   0.0317699989150857
          0.01006734         0.0003214908             0.658358          0.004049349    0.154840712873806   0.0306958542779404
          0.01019343         0.0003255674            0.5592962          0.003629916    0.146847960908878   0.0296397870403294
          0.01032273         0.0003297493            0.4709229           0.00322627    0.138915057914329   0.0286008758461062
          0.01045534         0.0003340408            0.4161203          0.002953344      0.1310588532284   0.0275797201575195
          0.01059141         0.0003384461            0.3661633          0.002694479    0.123297347269077   0.0265769754157745
          0.01073107         0.0003429699            0.3359625          0.002520662    0.115634659261935   0.0255914278325472
          0.01087445         0.0003476171             0.303373           0.00233176    0.108093899319042   0.0246242296977808
          0.01102173         0.0003523928            0.2751468          0.002163542     0.10068419218862   0.0236746536503153
          0.01117304         0.0003573025            0.2560845          0.002039597   0.0934361307607944   0.0227447167143908
          0.01132857         0.0003623519            0.2303392           0.00191002   0.0863590295552425   0.0218336001297934
          0.01148849         0.0003675472            0.2173792          0.001817685    0.079470610815608   0.0209415542656832
          0.01151758         0.0003683594            0.2173663          0.001981091    0.078260070096158    0.020784084661715
          0.01168292          0.000373733            0.1933415          0.001779941   0.0716159442201827   0.0199147086227996
          0.01185308         0.0003792669            0.1749629          0.001627973   0.0651978292940509   0.0190647534442567
          0.01202826         0.0003849685            0.1668785          0.001526464    0.059018112577097   0.0182337972125693
           0.0122087         0.0003908456            0.1624434          0.001464206    0.053103178322971   0.0174232718535717
          0.01239464         0.0003969064            0.1571074          0.001415149   0.0474657776026731    0.016633016421168
          0.01258633         0.0004031598             0.149366          0.001357281   0.0421143014236862   0.0158621154670719
          0.01278404         0.0004096151            0.1342093          0.001245648   0.0370664742773618   0.0151112854651508
          0.01298806         0.0004162825            0.1237214          0.001191971   0.0323346448309077   0.0143806043529882
           0.0131987         0.0004231726            0.1157085          0.001147975    0.027929118294641   0.0136700678723489
          0.01341628         0.0004302968            0.1127017          0.001112289   0.0238600257743813   0.0129798935763134
          0.01364116         0.0004376675            0.1029727          0.001048792   0.0201335080165182   0.0123100050971636
          0.01387371         0.0004452976           0.09220597         0.0009805791    0.016751416380467   0.0116599856678296
          0.01411432         0.0004532014           0.08772444         0.0009438968    0.013722269385958   0.0110308567620679
          0.01436342          0.000461394           0.08411989         0.0009079221   0.0110415948759924   0.0104220312958083
          0.01462147         0.0004698916           0.07616428         0.0008597495  0.00870630974746632  0.00983374025078574
          0.01488897         0.0004787117           0.07083401           0.00083558  0.00670797728576353  0.00926530404693837
          0.01516644         0.0004878733           0.06587563         0.0008298443  0.00503756175607637  0.00871703637867622
          0.01545444         0.0004973968           0.06065943         0.0007690528  0.00368155903969939  0.00818885834043683
           0.0157536         0.0005073044           0.05707559         0.0007229025  0.00262293367183507   0.0076806243282655
          0.01606456         0.0005176199           0.05502177         0.0006908237  0.00184054905630006  0.00719195356536464
          0.01638805         0.0005283695             0.050365         0.0006496643  0.00131272834773903   0.0067233007558017
          0.01672483         0.0005395814           0.04363779         0.0006012601  0.00101142451007842  0.00627414107793497
          0.01707575         0.0005512865           0.04373033         0.0005951406   0.0009069760361197  0.00584426442564942
          0.01744171         0.0005635185           0.03936466         0.0005562514 0.000967199759420198  0.00543349652538261
          0.01782369         0.0005763142           0.03516509         0.0005168438  0.00115784922274506   0.0050416456923466
