# intensity: 1
# background: 0
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
          0.02044898         0.0008159673          0.007919434         0.0002021839  0.00299240637372128  0.00311916444845855
          0.02072278         0.0008269931          0.008079329         0.0001992268  0.00308529338255054  0.00297420823013819
            0.021004         0.0008383224          0.007041927         0.0001796177  0.00315057109233739  0.00283369549354566
          0.02129296         0.0008499679          0.006336417         0.0001659715  0.00318573836313028  0.00269782171191314
          0.02158998         0.0008619431           0.00627306         0.0001630723   0.0031892936222918  0.00256638315048303
          0.02189541         0.0008742622          0.005362494         0.0001477838  0.00316026021869393  0.00243931460422237
           0.0222096         0.0008869403          0.005211576         0.0001440565  0.00309837600004962  0.00231655774619261
          0.02253294         0.0008999935          0.004831537         0.0001363885  0.00300432235125948   0.0021979981930388
          0.02286583         0.0009134388          0.004436174         0.0001257305  0.00287894359627988  0.00208366984032295
          0.02320871         0.0009272941          0.004163745         0.0001176476  0.00272456127261498  0.00197345113876245
          0.02356202         0.0009415786          0.003789909         0.0001091305  0.00254406175417483  0.00186727839224172
          0.02392626         0.0009563127          0.003550439         0.0001028517  0.00234109633716535  0.00176507678665723
          0.02430194         0.0009715181            0.0032873         9.675181e-05  0.00212006121131574  0.00166677676882247
           0.0246896         0.0009872178          0.003161638         9.656291e-05   0.0018859274576147  0.00157222445349461
          0.02508983          0.001003437          0.002904109           9.1411e-05  0.00164462580172079  0.00148158420767094
          0.02550326          0.001020201          0.002651754         8.481234e-05  0.00140177537221304  0.00139455076535598
          0.02593053          0.001037538          0.002398364         7.968439e-05   0.0011638684247917  0.00131112813813244
          0.02637237           0.00105548          0.002330675         7.885206e-05  0.00093720903674711   0.0012312355362861
          0.02682952          0.001074057           0.00218833         7.538173e-05 0.000727915336852533  0.00115479875379106
           0.0273028          0.001093305          0.001842053         6.719294e-05 0.000541460258889262   0.0010816784618097
          0.02779308           0.00111326          0.001789528         6.556013e-05 0.000383039829796883  0.00101192837987702
          0.02830129          0.001133964          0.001763893          6.58995e-05 0.000256256266268806 0.000945393953491217
          0.02882843          0.001155458          0.001544401         6.359075e-05 0.000163517186877972 0.000882028538770074
          0.02937558          0.001177791          0.001370347         5.804521e-05 0.000105650012659336 0.000821676037390812
          0.02994391          0.001201011          0.001315335         5.499602e-05  8.1622576409991e-05 0.000764300593776277
          0.03053465          0.001225174          0.001092431         4.852543e-05 8.83933070849103e-05 0.000709782342837918
          0.03114918          0.001250338          0.001012731         4.580964e-05 0.000121220358317703 0.000658142293737457
          0.03178895          0.001276568         0.0009523768         4.445518e-05 0.000173355239017798 0.000609221923686914
          0.03245555          0.001303933         0.0008947733         4.204525e-05 0.000236710219456698 0.000562928734718536
           0.0331507           0.00133251         0.0007934045         3.941663e-05  0.00030228727035735  0.00051921055111942
          0.03387629          0.001362381         0.0007374761         3.746507e-05 0.000360991498993465 0.000477961170193401
          0.03463435          0.001393638         0.0006658623         3.463617e-05  0.00040442553786235 0.000439068383701566
          0.03542711           0.00142638         0.0006273662         3.347978e-05 0.000425716596657953 0.000402513480429567
          0.03556471          0.001400122         0.0006700471          8.78903e-05 0.000428630060799888 0.000396304200211554
          0.03589391          0.001413142         0.0006300182          6.06887e-05 0.000428070082289385 0.000382476987665833
          0.03622926          0.001426406         0.0004924553         4.381821e-05 0.000423044441896466 0.000369029811949398
          0.03657093          0.001439922         0.0004904811         4.048883e-05 0.000413641906488311 0.000355900892605412
          0.03691912          0.001453698         0.0004855548         3.808319e-05  0.00039992264949753 0.000343143484157772
          0.03727399           0.00146774         0.0004543675         3.580654e-05 0.000382191126752785 0.000330693525218672
          0.03763576          0.001482057         0.0004134055         3.215651e-05 0.000360739295845287 0.000318605784764622
          0.03800461          0.001496656         0.0003739628         3.010516e-05 0.000336060607729114 0.000306836144028797
          0.03838077          0.001511547         0.0003966746         2.988188e-05 0.000308726479873767 0.000295380589631019
          0.03876445          0.001526738         0.0003810233         2.892789e-05 0.000279320515322401 0.000284244101536649
          0.03915587          0.001542239         0.0003638083         2.743917e-05 0.000248588372597133 0.000273401989115999
          0.03955528          0.001558058         0.0003558759         2.661144e-05  0.00021730032946917 0.000262878236030602
          0.03996293          0.001574205         0.0003190018         2.449031e-05 0.000186247056250549  0.00025263689163333
          0.04037906          0.001590692         0.0002980097         2.308307e-05 0.000156264931810432 0.000242704095084279
          0.04080395          0.001607529         0.0003123737         2.292884e-05 0.000128118145600992 0.000233042731756975
          0.04123788          0.001624728         0.0002931895         2.150076e-05 0.000102602778886807  0.00022367985834017
          0.04168114          0.001642299         0.0002827593         2.094539e-05 8.03295055322108e-05 0.000214578830446673
          0.04213403          0.001660256         0.0002674799         1.994976e-05 6.19520293093799e-05 0.000205758984086415
          0.04259686          0.001678611         0.0002189043         1.783308e-05 4.78791766536626e-05 0.000197206275214151
          0.04306998          0.001697378         0.0002710755         1.951777e-05 3.83924028356064e-05 0.000188915396903686
          0.04355373           0.00171657         0.0002467612         1.803708e-05 3.35930503009221e-05 0.000180881533008703
          0.04404847          0.001736203         0.0002614538          1.81499e-05 3.33854157581368e-05 0.000173099810514346
          0.04455458          0.001756292         0.0002088922         1.567779e-05  3.7450347831043e-05  0.00016555749881275
          0.04507245          0.001776853         0.0002105162         1.490536e-05   4.531648484956e-05 0.000158272184470114
           0.0456025          0.001797903         0.0001896071         1.371267e-05 5.62829129984315e-05  0.00015121760826676
          0.04614517          0.001819459         0.0001682808         1.246353e-05 6.94743526964084e-05 0.000144395746939141
          0.04670091           0.00184154         0.0001485539         1.130853e-05 8.38951071536558e-05 0.000137801881364063
           0.0472702          0.001864166         0.0001334402         1.030491e-05 9.84664790295781e-05  0.00013143122123994
          0.04785354          0.001887357          0.000152737         1.070541e-05 0.000112085120502111 0.000125272934871339
          0.04845145          0.001911135          0.000156617         1.051221e-05    0.000123693627052 0.000119335605201618
           0.0490645          0.001935522         0.0001464304          9.87879e-06 0.000132344252677249 0.000113607141293584
          0.04969326          0.001960542          0.000136368         9.292377e-06 0.000137290726868395 0.000108086885562671
          0.05033834           0.00198622          0.000116499          8.38455e-06 0.000138007682630966 0.000102761705546648
          0.05100039          0.002012583          0.000119901         8.274752e-06 0.000134315133208498 9.76318577458987e-05
          0.05168009          0.002039658          0.000104004         7.473615e-06 0.000126374440290961 9.26881125056248e-05
          0.05237815          0.002067475         9.425791e-05         6.992906e-06 0.000114680129404763 8.79361532210692e-05
          0.05309533          0.002096065         7.829743e-05         6.124599e-06  0.00010008798467012 8.33658488361672e-05
          0.05383241          0.002125461         7.854205e-05         6.123332e-06  8.3725965574016e-05 7.89728754677589e-05
          0.05459025          0.002155697          8.41896e-05         6.151668e-06 6.69115507332193e-05 7.47527303869567e-05
          0.05536974           0.00218681          8.53305e-05         6.122697e-06 5.10304743080426e-05 7.07036230341523e-05
           0.0561718          0.002218839         8.394013e-05         6.041082e-06 3.73885916766016e-05 6.68121506974263e-05
          0.05699745          0.002251826         7.517261e-05         5.522998e-06 2.70752295369758e-05 6.30848423081292e-05
          0.05784773          0.002285814         7.766911e-05         5.348457e-06 2.07911137612433e-05 5.95132769200101e-05
          0.05872376           0.00232085          5.86208e-05         4.615991e-06 1.87509459671625e-05 5.60932564618942e-05
          0.05962673          0.002356982         6.309448e-05         4.595303e-06 2.06202937661203e-05  5.2820621952473e-05
           0.0605579          0.002394265         5.691303e-05         4.274404e-06 2.55286436375884e-05 4.96912770385614e-05
          0.06151862          0.002432754         5.621001e-05          4.29166e-06 3.21614683933294e-05 4.66986414059645e-05
          0.06251032          0.002472508          5.06583e-05         4.146984e-06 3.89734591939914e-05 4.38458011556499e-05
          0.06353451          0.002513592         5.559634e-05         4.171909e-06 4.43823320307206e-05 4.11220900041986e-05
          0.06459282          0.002556074         4.382746e-05         3.685169e-06 4.71047608172325e-05 3.85257193204834e-05
          0.06568698          0.002600027         3.966804e-05         3.505205e-06 4.63992597553997e-05     3.6052812309e-05
          0.06681885           0.00264553         4.362228e-05         3.640362e-06 4.22511563730643e-05 3.36995182798196e-05
          0.06799042          0.002692665         3.886745e-05         3.314399e-06 3.54164356020916e-05 3.14603157055794e-05
           0.0692038          0.002741524         3.617337e-05         3.216235e-06 2.72762087645117e-05 2.93353437274919e-05
          0.07046127          0.002792204         3.496156e-05         3.161996e-06 1.95340930359597e-05 2.73187149529755e-05
          0.07176529          0.002844808         3.475818e-05          3.24783e-06 1.37652716202667e-05 2.54077104779756e-05
          0.07311849           0.00289945         3.131996e-05         3.048506e-06 1.09620114447311e-05 2.35966408993724e-05
           0.0745237          0.002956251         3.012099e-05         2.927437e-06 1.11985875914226e-05 2.18817790267486e-05
          0.07598398          0.003015342         2.582886e-05         2.603086e-06 1.35856288772007e-05 2.02630117897329e-05
          0.07750263          0.003076868         2.688164e-05         2.570093e-06 1.65338981738481e-05 1.87349600807895e-05
          0.07908322          0.003140981         2.529888e-05         2.550866e-06 1.83503295073962e-05 1.72942647101407e-05
          0.08072962          0.003207852         2.038041e-05         2.263851e-06  1.7926418360844e-05  1.5937619659603e-05
          0.08244604          0.003277662         2.302067e-05          2.34115e-06 1.52389456035402e-05 1.46617657840865e-05
          0.08423702          0.003350613         1.773719e-05         2.110142e-06 1.13757460350177e-05 1.34630364171764e-05
          0.08610755          0.003426923         1.306576e-05         1.823562e-06 7.97962251092624e-06 1.23393489327968e-05
          0.08806303          0.003506832         1.415358e-05         1.892563e-06 6.33546200907988e-06 1.12870445040164e-05
          0.09010939          0.003590604         1.556701e-05         1.893237e-06 6.59590443670868e-06 1.03030914149382e-05
          0.09225313          0.003678529         1.415171e-05         1.802236e-06 7.69978496889978e-06 9.38451656006029e-06
          0.09450134          0.003770928         1.335593e-05          1.68624e-06 8.15362339098665e-06 8.52842446018683e-06
          0.09686188          0.003868154          9.28568e-06         1.531137e-06 7.19053631881184e-06 7.73160207288848e-06
          0.09934336          0.003970601         1.235822e-05         1.617749e-06 5.37245909895862e-06 6.99205317724651e-06
           0.1019553          0.004078707         1.052884e-05         1.535601e-06 3.98851176588206e-06 6.30659976983036e-06
           0.1047084          0.004192959         8.668071e-06         1.413912e-06 3.73551736004641e-06 5.67248718525494e-06
           0.1076142          0.004313906         7.575508e-06         1.380957e-06 4.03102379881385e-06 5.08715323215063e-06
           0.1106859          0.004442161         5.051589e-06         1.135474e-06 3.83150901500396e-06 4.54815564499053e-06
           0.1115796          0.004455649         5.002072e-06         6.341645e-07 3.64128565524343e-06 4.40398835450681e-06
            0.114927          0.004592441         5.286327e-06         5.667477e-07 2.74773845244407e-06 3.91524881277577e-06
           0.1183748          0.004733625         5.005082e-06         5.260512e-07 2.26355225585062e-06 3.48061071589099e-06
            0.121926          0.004879357         3.496241e-06         4.376126e-07 2.23074610351998e-06 3.09403107407614e-06
           0.1255838          0.005029804           3.9629e-06         4.344333e-07 2.05787122289705e-06 2.75024239189716e-06
           0.1293513          0.005185137           2.6526e-06         3.675078e-07 1.65656457960012e-06 2.44457625396354e-06
           0.1332319          0.005345537         3.057743e-06         3.723171e-07 1.39940718815316e-06 2.17279682823088e-06
           0.1372288          0.005511194         3.302833e-06         3.651598e-07 1.31467311980252e-06 1.93122478531663e-06
           0.1413457          0.005682306         2.513357e-06         3.284074e-07 1.16230223383604e-06 1.71647592818592e-06
           0.1455861          0.005859079         1.684834e-06          2.88657e-07 9.67080657840842e-07 1.52558210467834e-06
           0.1499536          0.006041733         1.478766e-06          2.73116e-07  8.5687575946903e-07 1.35590156467855e-06
           0.1544523          0.006230496         1.457684e-06         2.690358e-07 7.70185687002722e-07 1.20507093665842e-06
           0.1590858          0.006425608         1.261945e-06         2.521822e-07 6.58712799510673e-07 1.07100920245247e-06
           0.1638584          0.006627322         1.403944e-06         2.558427e-07 5.73778236350004e-07 9.51847890097612e-07
           0.1687741          0.006835903         1.002037e-06         2.352163e-07 5.08978077617965e-07 8.45936831223794e-07
           0.1738374          0.007051631         7.444685e-07         2.342576e-07 4.40647061961029e-07 7.51800542671906e-07
           0.1790525          0.007274801         4.973818e-07         2.230452e-07 3.84493606876113e-07 6.68135197916515e-07
           0.1844241          0.007505722         4.052194e-07         2.110809e-07 3.37540854262083e-07  5.9377515630969e-07
           0.1899568          0.007744722         6.084923e-07         2.033844e-07 2.93510579662352e-07 5.27687642831417e-07
           0.1956555          0.007992147         3.687496e-07         2.029833e-07 2.56672490501927e-07 4.68952430721213e-07
           0.2015252          0.008248361         2.123495e-07         1.833501e-07 2.24215908768113e-07  4.1675211084876e-07
           0.2075709           0.00851375         2.204981e-07          1.93987e-07 1.95653228231257e-07 3.70361155930843e-07
            0.213798          0.008788721        -2.790265e-07         1.692681e-07 1.71064742920557e-07 3.29132651912038e-07
            0.220212          0.009073707        -8.383317e-08         1.718782e-07 1.49420171574233e-07 2.92492209780792e-07
           0.2268183          0.009369163        -3.569825e-08         1.697852e-07  1.3067579119186e-07 2.59930587645228e-07
           0.2336229          0.009675573        -2.845235e-07         1.595458e-07 1.14297392701507e-07 2.30992967887039e-07
           0.2406316          0.009993451        -3.343309e-07         1.509175e-07 1.00048784771331e-07 2.05276796602888e-07
           0.2478505           0.01032334        -3.754345e-07         1.488119e-07 8.76986447617173e-08 1.82515191242166e-07
            0.255286           0.01066582        -7.952298e-08         1.597195e-07  7.7303652580675e-08  1.6286010363709e-07
           0.2629446           0.01102149        -7.227401e-08          1.57499e-07 6.94256577886078e-08 1.47187431049245e-07
            0.270833           0.01139102        -2.871884e-07         1.267748e-07 6.43729105353486e-08 1.36140656908271e-07
           0.2789579           0.01177509        -1.339974e-07         2.606525e-07 6.13233792317079e-08 1.29084228848973e-07
